from_region_id,to_region_id,rtt
beijing-bgp,beijing-cmcc-2,16.38615504733338
beijing-bgp,beijing-telecom,13.496270330623025
beijing-bgp,beijing-unicom,12.20907788941199
beijing-bgp,beijing-unicom-2,13.418449580796393
beijing-bgp,beijing-unicom-3,13.718484287533238
beijing-bgp,changchun-cmcc-2,32.71320341365474
beijing-bgp,changchun-unicom,30.34382189796443
beijing-bgp,changsha-cmcc,41.23427138656725
beijing-bgp,changsha-telecom,40.21233089781037
beijing-bgp,changsha-unicom,38.38539438116381
beijing-bgp,chengdu-cmcc,46.475659560874455
beijing-bgp,chengdu-telecom,60.37766154273494
beijing-bgp,chengdu-telecom-2,58.27519892348608
beijing-bgp,chengdu-telecom-3,60.08225516043908
beijing-bgp,chengdu-unicom,46.54927215020468
beijing-bgp,chongqing-cmcc,50.149069582525996
beijing-bgp,chongqing-telecom,54.142888503033
beijing-bgp,chongqing-telecom-2,58.54992001389095
beijing-bgp,chongqing-unicom,43.10681078954875
beijing-bgp,dalian-cmcc,34.38065317882952
beijing-bgp,dalian-telecom-2,31.521304900882605
beijing-bgp,dalian-unicom,30.588541600685403
beijing-bgp,dongguan-telecom,49.06950667439325
beijing-bgp,dongguan-telecom-2,49.14559865894061
beijing-bgp,dongguan-unicom,46.55864451694006
beijing-bgp,foshan-telecom,52.017851402925956
beijing-bgp,foshan-telecom-2,50.005531725990544
beijing-bgp,fuzhou-telecom,46.55203358593024
beijing-bgp,fuzhou-unicom-2,47.164448694263314
beijing-bgp,guangzhou-cmcc,45.76979738152053
beijing-bgp,guangzhou-telecom,52.3997032506017
beijing-bgp,guangzhou-unicom-2,41.510683364149294
beijing-bgp,guiyang-telecom,53.08949854877911
beijing-bgp,guiyang-telecom_unicom_cmcc,55.93435996619544
beijing-bgp,guiyang-unicom,51.838362845831654
beijing-bgp,haerbin-cmcc,33.617244320970336
beijing-bgp,haerbin-telecom,32.91908772971283
beijing-bgp,haerbin-unicom,33.21353767464711
beijing-bgp,haikou-cmcc,55.71097461072396
beijing-bgp,haikou-telecom,52.44248223540792
beijing-bgp,haikou-unicom,56.28804195124176
beijing-bgp,hangzhou-cmcc,38.303367090001665
beijing-bgp,hangzhou-cmcc-2,36.112174189798466
beijing-bgp,hangzhou-telecom,40.92231897485728
beijing-bgp,hefei-cmcc,32.98368748871303
beijing-bgp,hohhot-cmcc,22.835132553405664
beijing-bgp,hohhot-telecom,27.565002604971014
beijing-bgp,jiamusi-unicom,38.94552152432096
beijing-bgp,jinan-cmcc,31.602242115985682
beijing-bgp,jinan-telecom,30.254562250326128
beijing-bgp,jinan-unicom,26.809056850735004
beijing-bgp,jingzhou-telecom,37.352457069432596
beijing-bgp,kunming-cmcc,58.27404805991583
beijing-bgp,kunming-telecom,73.46325498448869
beijing-bgp,kunming-unicom,60.76633865810904
beijing-bgp,lanzhou-telecom,39.15694609413513
beijing-bgp,lanzhou-unicom,34.9714727739962
beijing-bgp,lhasa-cmcc,66.61746866671399
beijing-bgp,lhasa-unicom,64.11723522330018
beijing-bgp,meishan-unicom,49.13697961059443
beijing-bgp,nanchang-cmcc,35.57778042089198
beijing-bgp,nanchang-telecom,41.1653940502368
beijing-bgp,nanchang-unicom,33.899394631322934
beijing-bgp,nanjing-cmcc,41.82886057386228
beijing-bgp,nanjing-unicom,37.0617750842231
beijing-bgp,nanning-cmcc,56.68582071244818
beijing-bgp,nanning-telecom,59.0493368453953
beijing-bgp,nanning-unicom,56.43332399774508
beijing-bgp,ningbo-unicom,41.074641275688364
beijing-bgp,qingdao-telecom,25.837819882791056
beijing-bgp,qingdao-unicom-1,25.84043319895258
beijing-bgp,qingdao-unicom-2,24.532622301708734
beijing-bgp,shanghai-cmcc,35.850721605352796
beijing-bgp,shanghai-cmcc-2,40.79069271159727
beijing-bgp,shanghai-telecom,35.36673173528485
beijing-bgp,shanghai-telecom-2,37.70190200726979
beijing-bgp,shanghai-telecom-3,36.43179730518125
beijing-bgp,shanghai-telecom-4,36.42935228966992
beijing-bgp,shanghai-telecom-5,36.99668549268394
beijing-bgp,shanghai-telecom-6,36.47845431772939
beijing-bgp,shanghai-unicom,37.11430322671556
beijing-bgp,shanghai-unicom-2,35.20954189603885
beijing-bgp,shenyang-telecom_unicom_cmcc,31.761882804975027
beijing-bgp,shenzhen-cmcc,48.60088024771452
beijing-bgp,shenzhen-telecom,49.17078358602033
beijing-bgp,shenzhen-telecom_unicom_cmcc,46.20756608829067
beijing-bgp,shenzhen-unicom,47.48167234106542
beijing-bgp,shijiazhuang-cmcc-2,20.382621691349016
beijing-bgp,shijiazhuang-telecom,42.037048457815416
beijing-bgp,shijiazhuang-telecom-2,44.38895245201576
beijing-bgp,shijiazhuang-unicom,16.931237939896135
beijing-bgp,suihua-unicom,34.193104030838676
beijing-bgp,suzhou-telecom,39.11430386344377
beijing-bgp,suzhou-telecom-2,37.461272953869965
beijing-bgp,suzhou-telecom-3,37.968953712664394
beijing-bgp,taiyuan-cmcc,28.63807057714929
beijing-bgp,taiyuan-telecom,22.034710047925287
beijing-bgp,taiyuan-unicom,18.986760736037162
beijing-bgp,taizhou-telecom_unicom_cmcc,44.9558366131935
beijing-bgp,tianjin-cmcc,18.222380265406134
beijing-bgp,tianjin-telecom,16.82308303891047
beijing-bgp,tianjin-unicom,17.189936369319245
beijing-bgp,tianjin-unicom-2,15.70617771529008
beijing-bgp,tonghua-telecom,40.18152398432539
beijing-bgp,urumqi-cmcc,95.47914086585854
beijing-bgp,urumqi-telecom,67.0682299062391
beijing-bgp,urumqi-unicom,71.21762055473208
beijing-bgp,wenzhou-telecom,47.882680199097436
beijing-bgp,wuhan-cmcc,34.49442784955285
beijing-bgp,wuhan-telecom,32.834402850065295
beijing-bgp,wuhan-telecom-3,32.78765012985185
beijing-bgp,wuhan-telecom-4,35.9377338925155
beijing-bgp,wuhan-unicom,36.42594433319955
beijing-bgp,wuhu-telecom,37.33975470540567
beijing-bgp,wuhu-unicom,42.56737642942964
beijing-bgp,wuxi-telecom-2,38.62040174444648
beijing-bgp,wuxi-telecom_unicom_cmcc,40.1307665022672
beijing-bgp,xiamen-telecom,51.93184697751964
beijing-bgp,xiamen-telecom_unicom_cmcc,48.90207934573766
beijing-bgp,xian-cmcc,34.40789463734203
beijing-bgp,xian-telecom,30.832549592536047
beijing-bgp,xian-telecom-2,35.025534291062236
beijing-bgp,xian-unicom,34.177719992249884
beijing-bgp,xining-cmcc,42.6611017733535
beijing-bgp,xining-telecom,43.018471804253686
beijing-bgp,yinchuan-cmcc,41.17813344136374
beijing-bgp,yinchuan-unicom,33.91088570978926
beijing-bgp,zhengzhou-cmcc,26.19798761492114
beijing-bgp,zhengzhou-telecom,31.34922236071779
beijing-bgp,zhengzhou-unicom,21.320036707985512
beijing-bgp,zhongwei-telecom,32.819680238918956
beijing-cmcc-2,beijing-bgp,9.29209718009369
beijing-cmcc-2,changchun-cmcc-2,20.732803367635608
beijing-cmcc-2,changsha-cmcc,33.141902829746286
beijing-cmcc-2,chengdu-cmcc,37.90302475302621
beijing-cmcc-2,chongqing-cmcc,47.04631985883042
beijing-cmcc-2,dalian-cmcc,21.655939506516425
beijing-cmcc-2,guangzhou-cmcc,37.609579599740265
beijing-cmcc-2,guiyang-telecom_unicom_cmcc,59.104288966188676
beijing-cmcc-2,haerbin-cmcc,21.99975526413438
beijing-cmcc-2,haikou-cmcc,45.14038054756699
beijing-cmcc-2,hangzhou-bgp,39.26453098378831
beijing-cmcc-2,hangzhou-cmcc,34.67348605074584
beijing-cmcc-2,hangzhou-cmcc-2,28.8753456543955
beijing-cmcc-2,hefei-cmcc,22.428792465562935
beijing-cmcc-2,hohhot-cmcc,15.102311840823623
beijing-cmcc-2,jinan-cmcc,17.657551828667952
beijing-cmcc-2,kunming-cmcc,47.86762200712442
beijing-cmcc-2,lhasa-cmcc,56.282689501878515
beijing-cmcc-2,nanchang-cmcc,30.71094101872191
beijing-cmcc-2,nanjing-cmcc,21.116158012721954
beijing-cmcc-2,nanning-cmcc,46.31001688780529
beijing-cmcc-2,shanghai-bgp,37.716688671675605
beijing-cmcc-2,shanghai-cmcc,28.462228564069072
beijing-cmcc-2,shanghai-cmcc-2,27.871679105792776
beijing-cmcc-2,shenyang-telecom_unicom_cmcc,20.265712775381495
beijing-cmcc-2,shenzhen-bgp,43.34958834469644
beijing-cmcc-2,shenzhen-cmcc,38.76391917853103
beijing-cmcc-2,shijiazhuang-cmcc-2,10.063786760463476
beijing-cmcc-2,taiyuan-cmcc,15.25573382264269
beijing-cmcc-2,taizhou-telecom_unicom_cmcc,33.22988634339785
beijing-cmcc-2,tianjin-cmcc,8.998342335698647
beijing-cmcc-2,urumqi-cmcc,60.7267198507467
beijing-cmcc-2,wuhan-cmcc,21.327165650943915
beijing-cmcc-2,wuxi-telecom_unicom_cmcc,24.584057615602426
beijing-cmcc-2,xiamen-telecom_unicom_cmcc,41.12664023236414
beijing-cmcc-2,xian-cmcc,23.91830970502311
beijing-cmcc-2,xining-cmcc,35.466932602847784
beijing-cmcc-2,yinchuan-cmcc,25.565361874658304
beijing-cmcc-2,zhengzhou-cmcc,13.276773046671337
beijing-telecom,beijing-bgp,6.135642024355205
beijing-telecom,changsha-telecom,27.384489107283393
beijing-telecom,chengdu-telecom,43.57931734731637
beijing-telecom,chengdu-telecom-2,44.658621835860856
beijing-telecom,chengdu-telecom-3,41.547149609908864
beijing-telecom,chongqing-telecom,32.38641493922962
beijing-telecom,chongqing-telecom-2,36.51266723730131
beijing-telecom,dalian-telecom-2,20.05643749823868
beijing-telecom,dongguan-telecom,40.42843484336986
beijing-telecom,dongguan-telecom-2,42.713777887679704
beijing-telecom,foshan-telecom,41.75513690067097
beijing-telecom,foshan-telecom-2,42.22968310774489
beijing-telecom,fuzhou-telecom,42.92359968954889
beijing-telecom,guangzhou-telecom,41.771591985574936
beijing-telecom,guiyang-telecom,36.32915926549299
beijing-telecom,guiyang-telecom_unicom_cmcc,36.67078671617354
beijing-telecom,haerbin-telecom,24.666135823890542
beijing-telecom,haikou-telecom,48.82515183437004
beijing-telecom,hangzhou-bgp,39.10509749971061
beijing-telecom,hangzhou-telecom,30.070426990277323
beijing-telecom,hohhot-telecom,16.311763709397095
beijing-telecom,jinan-telecom,12.575426492718769
beijing-telecom,jingzhou-telecom,26.21716669984951
beijing-telecom,kunming-telecom,60.565072551960085
beijing-telecom,lanzhou-telecom,32.20175618146306
beijing-telecom,nanchang-telecom,33.48355240652812
beijing-telecom,nanning-telecom,46.33368297719688
beijing-telecom,qingdao-telecom,20.784511035999763
beijing-telecom,shanghai-bgp,38.6606266535645
beijing-telecom,shanghai-telecom,31.427824468259807
beijing-telecom,shanghai-telecom-2,31.370151460072172
beijing-telecom,shanghai-telecom-3,29.70574225932594
beijing-telecom,shanghai-telecom-4,29.750104104736742
beijing-telecom,shanghai-telecom-5,29.748669285563672
beijing-telecom,shanghai-telecom-6,30.969664358475615
beijing-telecom,shenyang-telecom_unicom_cmcc,25.33662417465392
beijing-telecom,shenzhen-bgp,45.61363695652205
beijing-telecom,shenzhen-telecom,41.87725976154683
beijing-telecom,shenzhen-telecom_unicom_cmcc,42.563163312636064
beijing-telecom,shijiazhuang-telecom,7.049637580163401
beijing-telecom,shijiazhuang-telecom-2,11.484829835162287
beijing-telecom,suzhou-telecom,26.738172369132553
beijing-telecom,suzhou-telecom-2,30.750024350604495
beijing-telecom,suzhou-telecom-3,31.189901784583324
beijing-telecom,taiyuan-telecom,12.978978994981949
beijing-telecom,taizhou-telecom_unicom_cmcc,44.821866194450614
beijing-telecom,tianjin-telecom,5.931833385808569
beijing-telecom,tonghua-telecom,25.471454858215292
beijing-telecom,urumqi-telecom,55.233625686438174
beijing-telecom,wenzhou-telecom,40.13879970343283
beijing-telecom,wuhan-telecom,24.119856137426453
beijing-telecom,wuhan-telecom-3,26.254708596300365
beijing-telecom,wuhan-telecom-4,27.516212578136216
beijing-telecom,wuhu-telecom,27.691316233051577
beijing-telecom,wuxi-telecom-2,31.26408750502589
beijing-telecom,wuxi-telecom_unicom_cmcc,26.93808621272847
beijing-telecom,xiamen-telecom,43.365066297953554
beijing-telecom,xiamen-telecom_unicom_cmcc,41.25628262529235
beijing-telecom,xian-telecom,23.775029270269144
beijing-telecom,xian-telecom-2,21.211821856696307
beijing-telecom,xining-telecom,35.335417148946924
beijing-telecom,zhengzhou-telecom,23.913260318811833
beijing-telecom,zhongwei-telecom,23.444929656504975
beijing-unicom,beijing-bgp,5.13283205217473
beijing-unicom,beijing-unicom-2,1.391496219907071
beijing-unicom,beijing-unicom-3,1.3815211842946111
beijing-unicom,changchun-unicom,22.110669044109873
beijing-unicom,changsha-unicom,28.559896268061554
beijing-unicom,chengdu-unicom,41.97415173615107
beijing-unicom,chongqing-unicom,36.293877248701904
beijing-unicom,dalian-unicom,21.901053291092403
beijing-unicom,dongguan-unicom,38.56728923191189
beijing-unicom,fuzhou-unicom-2,48.23714743264177
beijing-unicom,guangzhou-unicom-2,39.1337143619736
beijing-unicom,guiyang-telecom_unicom_cmcc,46.02226123795201
beijing-unicom,guiyang-unicom,41.34226246451256
beijing-unicom,haerbin-unicom,30.162957392192038
beijing-unicom,haikou-unicom,48.42303867799583
beijing-unicom,hangzhou-bgp,36.969699338531896
beijing-unicom,jiamusi-unicom,33.46315321341539
beijing-unicom,jinan-unicom,16.621285749431298
beijing-unicom,kunming-unicom,53.072207174682106
beijing-unicom,lanzhou-unicom,30.553264494028966
beijing-unicom,lhasa-unicom,66.55623191733929
beijing-unicom,meishan-unicom,43.6250540505993
beijing-unicom,nanchang-unicom,27.679012080490388
beijing-unicom,nanjing-unicom,26.29280512231346
beijing-unicom,nanning-unicom,46.5371382258789
beijing-unicom,ningbo-unicom,30.621441283592613
beijing-unicom,qingdao-unicom-1,14.348935312422627
beijing-unicom,qingdao-unicom-2,12.732423005091318
beijing-unicom,shanghai-bgp,39.39413547556026
beijing-unicom,shanghai-unicom,32.25582371550908
beijing-unicom,shanghai-unicom-2,27.60085933946075
beijing-unicom,shenyang-telecom_unicom_cmcc,22.91009462360552
beijing-unicom,shenzhen-bgp,47.69221126284683
beijing-unicom,shenzhen-unicom,40.65135817666986
beijing-unicom,shijiazhuang-unicom,9.381649491714223
beijing-unicom,suihua-unicom,29.293762969131215
beijing-unicom,taiyuan-unicom,9.079644949635654
beijing-unicom,taizhou-telecom_unicom_cmcc,42.19606130462309
beijing-unicom,tianjin-unicom,3.725019152187746
beijing-unicom,tianjin-unicom-2,3.8316511472823556
beijing-unicom,urumqi-unicom,56.89626898986795
beijing-unicom,wuhan-unicom,29.062876707050858
beijing-unicom,wuhu-unicom,39.24575788887384
beijing-unicom,wuxi-telecom_unicom_cmcc,28.305070548636127
beijing-unicom,xiamen-telecom_unicom_cmcc,45.75956777743619
beijing-unicom,xian-unicom,28.733191565693883
beijing-unicom,yinchuan-unicom,32.24162560924674
beijing-unicom,zhengzhou-unicom,16.096924459113495
beijing-unicom-2,beijing-bgp,5.975455932124935
beijing-unicom-2,beijing-unicom,1.3593825270893254
beijing-unicom-2,beijing-unicom-3,1.3043846402605965
beijing-unicom-2,changchun-unicom,26.270391934625092
beijing-unicom-2,changsha-unicom,31.28446132322663
beijing-unicom-2,chengdu-unicom,40.14274027800335
beijing-unicom-2,chongqing-unicom,35.96204514866808
beijing-unicom-2,dalian-unicom,22.023867250040574
beijing-unicom-2,dongguan-unicom,40.041771311331054
beijing-unicom-2,fuzhou-unicom-2,45.36310541212332
beijing-unicom-2,guangzhou-unicom-2,40.60739070284295
beijing-unicom-2,guiyang-telecom_unicom_cmcc,49.82846616471693
beijing-unicom-2,guiyang-unicom,49.09151617757219
beijing-unicom-2,haerbin-unicom,30.715151188740208
beijing-unicom-2,haikou-unicom,46.547378576655625
beijing-unicom-2,hangzhou-bgp,39.67434607727363
beijing-unicom-2,jiamusi-unicom,34.715162684908684
beijing-unicom-2,jinan-unicom,13.295548519573051
beijing-unicom-2,kunming-unicom,57.61704620099331
beijing-unicom-2,lanzhou-unicom,29.966730692907124
beijing-unicom-2,lhasa-unicom,61.66444841615177
beijing-unicom-2,meishan-unicom,41.31500665659536
beijing-unicom-2,nanchang-unicom,27.781739974998203
beijing-unicom-2,nanjing-unicom,37.273385179526244
beijing-unicom-2,nanning-unicom,53.49670091289608
beijing-unicom-2,ningbo-unicom,32.995394103349724
beijing-unicom-2,qingdao-unicom-1,13.891739811912304
beijing-unicom-2,qingdao-unicom-2,14.301350562796951
beijing-unicom-2,shanghai-bgp,37.92656812973151
beijing-unicom-2,shanghai-unicom,29.797807330612738
beijing-unicom-2,shanghai-unicom-2,27.15805043868778
beijing-unicom-2,shenyang-telecom_unicom_cmcc,23.098152778232397
beijing-unicom-2,shenzhen-bgp,50.75708238157635
beijing-unicom-2,shenzhen-unicom,41.372166277750686
beijing-unicom-2,shijiazhuang-unicom,9.00936687269952
beijing-unicom-2,suihua-unicom,26.65749182575337
beijing-unicom-2,taiyuan-unicom,8.915013540292152
beijing-unicom-2,taizhou-telecom_unicom_cmcc,35.079335659640485
beijing-unicom-2,tianjin-unicom,3.6665991300269787
beijing-unicom-2,tianjin-unicom-2,3.6555054253772443
beijing-unicom-2,urumqi-unicom,58.620359144876275
beijing-unicom-2,wuhan-unicom,21.50993371530436
beijing-unicom-2,wuhu-unicom,39.273691978610145
beijing-unicom-2,wuxi-telecom_unicom_cmcc,33.952477119060255
beijing-unicom-2,xiamen-telecom_unicom_cmcc,39.36153997497903
beijing-unicom-2,xian-unicom,28.786585030152395
beijing-unicom-2,yinchuan-unicom,19.070684700326208
beijing-unicom-2,zhengzhou-unicom,21.074839780688354
beijing-unicom-3,beijing-bgp,6.660245637237698
beijing-unicom-3,beijing-unicom,1.5333826099034704
beijing-unicom-3,beijing-unicom-2,1.483620719031399
beijing-unicom-3,changchun-unicom,22.254088222561577
beijing-unicom-3,changsha-unicom,34.9978783572938
beijing-unicom-3,chengdu-unicom,41.83806916684044
beijing-unicom-3,chongqing-unicom,44.255649871518585
beijing-unicom-3,dalian-unicom,22.887074001233476
beijing-unicom-3,dongguan-unicom,39.37241145244923
beijing-unicom-3,fuzhou-unicom-2,43.31080381044967
beijing-unicom-3,guangzhou-unicom-2,37.99869477047015
beijing-unicom-3,guiyang-telecom_unicom_cmcc,48.49700580132904
beijing-unicom-3,guiyang-unicom,51.12173141190315
beijing-unicom-3,haerbin-unicom,28.345928861468597
beijing-unicom-3,haikou-unicom,48.760496349283336
beijing-unicom-3,hangzhou-bgp,37.78397775018159
beijing-unicom-3,jiamusi-unicom,35.897904167253586
beijing-unicom-3,jinan-unicom,15.906150334002197
beijing-unicom-3,kunming-unicom,55.418578737728396
beijing-unicom-3,lanzhou-unicom,30.411853758362643
beijing-unicom-3,lhasa-unicom,60.28150062735875
beijing-unicom-3,meishan-unicom,42.91633627335263
beijing-unicom-3,nanchang-unicom,28.259621004614374
beijing-unicom-3,nanjing-unicom,33.28223938156501
beijing-unicom-3,nanning-unicom,39.644864152602885
beijing-unicom-3,ningbo-unicom,29.99911895789991
beijing-unicom-3,qingdao-unicom-1,15.619224467612549
beijing-unicom-3,qingdao-unicom-2,14.812938326735605
beijing-unicom-3,shanghai-bgp,38.60471767342045
beijing-unicom-3,shanghai-unicom,31.066568673749874
beijing-unicom-3,shanghai-unicom-2,30.50221051276639
beijing-unicom-3,shenyang-telecom_unicom_cmcc,23.502149804515682
beijing-unicom-3,shenzhen-bgp,51.260454580179164
beijing-unicom-3,shenzhen-unicom,41.24846318798479
beijing-unicom-3,shijiazhuang-unicom,9.589820123092768
beijing-unicom-3,suihua-unicom,33.17081099613405
beijing-unicom-3,taiyuan-unicom,9.905802619428988
beijing-unicom-3,taizhou-telecom_unicom_cmcc,36.640097985971366
beijing-unicom-3,tianjin-unicom,4.295576204365978
beijing-unicom-3,tianjin-unicom-2,4.44133865314719
beijing-unicom-3,urumqi-unicom,61.54693336805754
beijing-unicom-3,wuhan-unicom,25.62137158267454
beijing-unicom-3,wuhu-unicom,36.13950070105055
beijing-unicom-3,wuxi-telecom_unicom_cmcc,34.95801016968779
beijing-unicom-3,xiamen-telecom_unicom_cmcc,46.54435436025645
beijing-unicom-3,xian-unicom,29.947343220593744
beijing-unicom-3,yinchuan-unicom,32.56703882738162
beijing-unicom-3,zhengzhou-unicom,21.479174683427065
changchun-cmcc-2,beijing-bgp,27.15751595217203
changchun-cmcc-2,beijing-cmcc-2,19.1229445735716
changchun-cmcc-2,changsha-cmcc,59.263962224981725
changchun-cmcc-2,chengdu-cmcc,48.95477628947138
changchun-cmcc-2,chongqing-cmcc,66.0016879826832
changchun-cmcc-2,dalian-cmcc,12.449630371829121
changchun-cmcc-2,guangzhou-cmcc,51.65204156009627
changchun-cmcc-2,guiyang-telecom_unicom_cmcc,62.27290738957247
changchun-cmcc-2,haerbin-cmcc,27.82611647143264
changchun-cmcc-2,haikou-cmcc,63.055290015279354
changchun-cmcc-2,hangzhou-bgp,54.2049273518675
changchun-cmcc-2,hangzhou-cmcc,53.097521967311856
changchun-cmcc-2,hangzhou-cmcc-2,48.45572727104363
changchun-cmcc-2,hefei-cmcc,36.205810580621005
changchun-cmcc-2,hohhot-cmcc,30.48649548743729
changchun-cmcc-2,jinan-cmcc,34.365065359201424
changchun-cmcc-2,kunming-cmcc,64.59159024622201
changchun-cmcc-2,lhasa-cmcc,76.46585292851111
changchun-cmcc-2,nanchang-cmcc,47.70308845046017
changchun-cmcc-2,nanjing-cmcc,45.87955819288819
changchun-cmcc-2,nanning-cmcc,73.34762235152716
changchun-cmcc-2,shanghai-bgp,51.710730447262904
changchun-cmcc-2,shanghai-cmcc,43.48115514265608
changchun-cmcc-2,shanghai-cmcc-2,39.32352361911023
changchun-cmcc-2,shenyang-telecom_unicom_cmcc,26.182711263755518
changchun-cmcc-2,shenzhen-bgp,59.798248752199086
changchun-cmcc-2,shenzhen-cmcc,53.18904448749577
changchun-cmcc-2,shijiazhuang-cmcc-2,30.19723226224702
changchun-cmcc-2,taiyuan-cmcc,33.92218238362756
changchun-cmcc-2,taizhou-telecom_unicom_cmcc,51.72239235491748
changchun-cmcc-2,tianjin-cmcc,24.801088497308974
changchun-cmcc-2,urumqi-cmcc,74.1727102694697
changchun-cmcc-2,wuhan-cmcc,36.087664663393376
changchun-cmcc-2,wuxi-telecom_unicom_cmcc,39.450567149736294
changchun-cmcc-2,xiamen-telecom_unicom_cmcc,63.72937815309041
changchun-cmcc-2,xian-cmcc,35.40578060544271
changchun-cmcc-2,xining-cmcc,49.68574277479369
changchun-cmcc-2,yinchuan-cmcc,53.52381439022113
changchun-cmcc-2,zhengzhou-cmcc,36.41855949624976
changchun-unicom,beijing-bgp,23.901891533140304
changchun-unicom,beijing-unicom,18.935210856194658
changchun-unicom,beijing-unicom-2,22.275129263565933
changchun-unicom,beijing-unicom-3,18.35453402613378
changchun-unicom,changsha-unicom,60.916839870859576
changchun-unicom,chengdu-unicom,57.47570134051081
changchun-unicom,chongqing-unicom,64.40038471429153
changchun-unicom,dalian-unicom,16.156835543359374
changchun-unicom,dongguan-unicom,55.75106041173482
changchun-unicom,fuzhou-unicom-2,66.48428676760193
changchun-unicom,guangzhou-unicom-2,53.79599676897127
changchun-unicom,guiyang-telecom_unicom_cmcc,69.87081535547574
changchun-unicom,guiyang-unicom,67.00838991371702
changchun-unicom,haerbin-unicom,14.729154269322827
changchun-unicom,haikou-unicom,63.87699313117934
changchun-unicom,hangzhou-bgp,58.98046477528261
changchun-unicom,jiamusi-unicom,21.250888983373486
changchun-unicom,jinan-unicom,26.864786869244398
changchun-unicom,kunming-unicom,71.55649727405641
changchun-unicom,lanzhou-unicom,49.298634662206126
changchun-unicom,lhasa-unicom,87.02471433432461
changchun-unicom,meishan-unicom,63.07437979622184
changchun-unicom,nanchang-unicom,49.05857110660576
changchun-unicom,nanjing-unicom,55.63151241308006
changchun-unicom,nanning-unicom,61.182121106623704
changchun-unicom,ningbo-unicom,55.292910233022795
changchun-unicom,qingdao-unicom-1,35.198316436894125
changchun-unicom,qingdao-unicom-2,32.54098496448968
changchun-unicom,shanghai-bgp,50.84057666411377
changchun-unicom,shanghai-unicom,39.90461311911089
changchun-unicom,shanghai-unicom-2,43.943019974005935
changchun-unicom,shenyang-telecom_unicom_cmcc,10.274616685475191
changchun-unicom,shenzhen-bgp,62.93817827252426
changchun-unicom,shenzhen-unicom,56.88630622796012
changchun-unicom,shijiazhuang-unicom,27.765604985326846
changchun-unicom,suihua-unicom,16.13084608398773
changchun-unicom,taiyuan-unicom,28.518325769391517
changchun-unicom,taizhou-telecom_unicom_cmcc,55.73375382650112
changchun-unicom,tianjin-unicom,20.663740632323982
changchun-unicom,tianjin-unicom-2,20.883409336104503
changchun-unicom,urumqi-unicom,76.34196340647232
changchun-unicom,wuhan-unicom,46.43634582315313
changchun-unicom,wuhu-unicom,54.895822507517956
changchun-unicom,wuxi-telecom_unicom_cmcc,55.1857617535698
changchun-unicom,xiamen-telecom_unicom_cmcc,62.180996054402534
changchun-unicom,xian-unicom,41.076113562410534
changchun-unicom,yinchuan-unicom,46.690445938356
changchun-unicom,zhengzhou-unicom,32.10183702246701
changsha-cmcc,beijing-bgp,37.339120371785334
changsha-cmcc,beijing-cmcc-2,32.64850295238323
changsha-cmcc,changchun-cmcc-2,59.23270788712121
changsha-cmcc,chengdu-cmcc,33.11272409195073
changsha-cmcc,chongqing-cmcc,39.977559596731645
changsha-cmcc,dalian-cmcc,65.75705195169863
changsha-cmcc,guangzhou-cmcc,16.257164757090525
changsha-cmcc,guiyang-telecom_unicom_cmcc,15.96360480357426
changsha-cmcc,haerbin-cmcc,48.31249230006626
changsha-cmcc,haikou-cmcc,25.966074440354696
changsha-cmcc,hangzhou-bgp,25.056522615545028
changsha-cmcc,hangzhou-cmcc,27.49133153416407
changsha-cmcc,hangzhou-cmcc-2,22.803844220663375
changsha-cmcc,hefei-cmcc,20.636947257911327
changsha-cmcc,hohhot-cmcc,36.677776109451784
changsha-cmcc,jinan-cmcc,34.4952830507273
changsha-cmcc,kunming-cmcc,37.91349610268844
changsha-cmcc,lhasa-cmcc,77.77395667986139
changsha-cmcc,nanchang-cmcc,8.227698130731808
changsha-cmcc,nanjing-cmcc,21.729844225293476
changsha-cmcc,nanning-cmcc,24.7262925596685
changsha-cmcc,shanghai-bgp,28.20566866854528
changsha-cmcc,shanghai-cmcc,25.839676549038014
changsha-cmcc,shanghai-cmcc-2,25.20711114892261
changsha-cmcc,shenyang-telecom_unicom_cmcc,75.98946898577152
changsha-cmcc,shenzhen-bgp,22.873019458613157
changsha-cmcc,shenzhen-cmcc,25.307220986663694
changsha-cmcc,shijiazhuang-cmcc-2,22.048133530470484
changsha-cmcc,taiyuan-cmcc,25.564145517049692
changsha-cmcc,taizhou-telecom_unicom_cmcc,28.445799260507474
changsha-cmcc,tianjin-cmcc,38.54962328636854
changsha-cmcc,urumqi-cmcc,90.617936265768
changsha-cmcc,wuhan-cmcc,12.84043125748497
changsha-cmcc,wuxi-telecom_unicom_cmcc,26.470934948660297
changsha-cmcc,xiamen-telecom_unicom_cmcc,25.92527944865692
changsha-cmcc,xian-cmcc,32.3625166631941
changsha-cmcc,xining-cmcc,44.175268053256225
changsha-cmcc,yinchuan-cmcc,60.03823440516692
changsha-cmcc,zhengzhou-cmcc,22.054835821104966
changsha-telecom,beijing-bgp,41.37761208543585
changsha-telecom,beijing-telecom,29.877980012538455
changsha-telecom,chengdu-telecom,35.700569490516756
changsha-telecom,chengdu-telecom-2,33.85762903546598
changsha-telecom,chengdu-telecom-3,32.42271977839845
changsha-telecom,chongqing-telecom,42.553711302793175
changsha-telecom,chongqing-telecom-2,41.711163245496095
changsha-telecom,dalian-telecom-2,49.643730447740296
